AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
2015,2,11,514,PUERTO AYSÉN,136,Luga roja,290000,30,,L,BN,PP
2015,2,11,514,PUERTO AYSÉN,810,Erizo,210000,,,L,BN,PP
2015,2,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,550000,,8.4,,,
2015,2,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,650000,,6.4,,,
2015,2,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,550000,,8,,,
2015,2,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,650000,,2.92,,,
2015,2,12,536,PUERTO NATALES,475,Ostion del Sur,775000,,110,B - L,BN,CHD - PP
2015,2,12,536,PUERTO NATALES,270,Robalo,1000000,,5,,,
2015,2,12,536,PUERTO NATALES,244,Merluza del sur,1300000,,2.3,,,
2015,2,12,536,PUERTO NATALES,475,Ostion del Sur,775000,,110,B - L,BN,CHD - PP
2015,2,12,536,PUERTO NATALES,475,Ostion del Sur,775000,,160,B - L,BN,CHD - PP
2015,2,12,536,PUERTO NATALES,244,Merluza del sur,1300000,,1.5,,,
2015,2,12,536,PUERTO NATALES,270,Robalo,1000000,,0.3,,,
2015,3,15,4,ARICA,219,Cabinza,1000000,,0.03,,,
2015,3,15,4,ARICA,260,Pejerrey de mar,1000000,,0.03,,,
2015,3,15,4,ARICA,820,Piure,800000,,0.06,B - L,BN,CHD
2015,3,15,4,ARICA,406,Almeja,500000,,0.4,,,
2015,3,15,4,ARICA,435,Choro,500000,,1.2,,,
2015,3,15,4,ARICA,451,Lapa negra,600000,,0.3,,,
2015,3,15,4,ARICA,810,Erizo,500000,,0.05,,,
2015,3,15,4,ARICA,485,Pulpo,2000000,,0.03,,,
2015,3,15,4,ARICA,291,Vilagay,1000000,,0.02,,,
2015,3,1,8,RIQUELME,231,Dorado,1500000,,0.18,,,
2015,3,1,8,RIQUELME,260,Pejerrey de mar,1000000,,0.06,,,
2015,3,1,8,RIQUELME,226,Cojinoba del norte,4000000,,0.036,,,
2015,3,1,8,RIQUELME,230,Corvina,3500000,,0.023,,,
2015,3,1,10,CAVANCHA,291,Vilagay,1500000,,0.06,,,
2015,3,1,10,CAVANCHA,227,Congrio colorado,2000000,,0.04,,,
2015,3,1,10,CAVANCHA,211,Azulejo,1000000,,0.7,,,
2015,3,1,10,CAVANCHA,266,Albacora o pez espada,3000000,,0.5,,,
2015,3,1,10,CAVANCHA,208,Atún aleta amarilla,1000000,,0.4,,,
2015,3,1,10,CAVANCHA,229,Congrio negro,2000000,,0.06,,,
2015,3,2,46,TOCOPILLA,142,Huiro palo,280000,30,1.1,,,
2015,3,2,46,TOCOPILLA,141,Huiro negro,110000,30,5.05,,,
2015,3,2,46,TOCOPILLA,284,Tiburón o marrajo,1800000,,0.25,,,
2015,3,2,46,TOCOPILLA,211,Azulejo,700000,,0.15,,,
2015,3,2,60,MEJILLONES,141,Huiro negro,180000,30,4.396,O,BN,PP
2015,3,2,60,MEJILLONES,142,Huiro palo,400000,30,4.15,O,BN,PP
2015,3,2,60,MEJILLONES,485,Pulpo,2000000,,0.1,O,BN,PP
2015,3,2,60,MEJILLONES,141,Huiro negro,150000,30,5,O,BN,PP
2015,3,2,60,MEJILLONES,485,Pulpo,2000000,,0.2,L,BN,PP
2015,3,2,56,TALTAL,141,Huiro negro,150000,30,1,B,BN,CHD
2015,3,2,56,TALTAL,451,Lapa negra,450000,,0.015,L,BN,PP
2015,3,2,56,TALTAL,142,Huiro palo,200000,30,0.2,L,BN,PP
2015,3,2,56,TALTAL,236,Lenguado,3000000,,0.03,L,BN,PP
2015,3,2,56,TALTAL,226,Cojinoba del norte,2000000,,0.09,L,BN,PP
2015,3,2,56,TALTAL,227,Congrio colorado,2700000,,0.8,B,BN,CHD
2015,3,2,56,TALTAL,141,Huiro negro,150000,30,3,B,BN,CHD
2015,3,2,56,TALTAL,142,Huiro palo,180000,30,0.1,B,BN,CHD
2015,3,2,56,TALTAL,451,Lapa negra,450000,,0.02,B,BN,CHD
2015,3,2,56,TALTAL,227,Congrio colorado,3000000,,0.05,B,BN,CHD
2015,3,2,56,TALTAL,226,Cojinoba del norte,2000000,,0.08,B,BN,CHD
2015,3,2,56,TALTAL,236,Lenguado,3000000,,0.05,B,BN,CHD
2015,3,2,50,ANTOFAGASTA,451,Lapa negra,1000000,,1,B,BN,CHD
2015,3,2,50,ANTOFAGASTA,485,Pulpo,1700000,,1,B,BN,CHD
2015,3,2,50,ANTOFAGASTA,141,Huiro negro,170000,30,1,B,BN,CHD
2015,3,4,122,COQUIMBO,242,Merluza común,2200000,,0.44,L,BN,CHD
2015,3,4,122,COQUIMBO,234,Jurel,2000000,,0.05,B,BN,CHD
2015,3,4,122,COQUIMBO,242,Merluza común,1500000,,0.53,B,BN,CHD
2015,3,4,122,COQUIMBO,234,Jurel,2000000,,0.115,B,BN,CHD
2015,3,4,122,COQUIMBO,219,Cabinza,1000000,,0.015,B,BN,CHD
2015,3,4,122,COQUIMBO,236,Lenguado,4000000,,0.005,L,BN,CHD
2015,3,4,122,COQUIMBO,653,Jaiba peluda,1500000,,0.007,L,BN,CHD
2015,3,5,230,SAN ANTONIO,651,Jaiba limón,900000,,,B,BN,CHD
2015,3,5,230,SAN ANTONIO,242,Merluza común,900000,,,B -L,BN,CHD
2015,3,5,230,SAN ANTONIO,229,Congrio negro,1200000,,,B -L,,
2015,3,5,230,SAN ANTONIO,228,Congrio dorado,4000000,,,B,,
2015,3,5,230,SAN ANTONIO,282,Sierra,1200000,,,B - L,,
2015,3,5,230,SAN ANTONIO,284,Tiburón o marrajo,1100000,,,L,,
2015,3,5,230,SAN ANTONIO,266,Albacora o pez espada,1900000,,,L ,BN,PP
2015,3,5,230,SAN ANTONIO,208,Atún aleta amarilla,1200000,,,,,CHD
2015,3,5,230,SAN ANTONIO,230,Corvina,2500000,,,B,,CHD
2015,3,5,230,SAN ANTONIO,242,Merluza común,900000,,,L,BN,CHD
2015,3,5,230,SAN ANTONIO,242,Merluza común,1500000,,,B,BN,CHD
2015,3,5,230,SAN ANTONIO,229,Congrio negro,1200000,,,O,BN,PP
2015,3,5,230,SAN ANTONIO,229,Congrio negro,1800000,,,O,BN,PP
2015,3,5,230,SAN ANTONIO,236,Lenguado,4500000,,,L,BN,CHD
2015,3,5,230,SAN ANTONIO,236,Lenguado,5500000,,,L,BN,CHD
2015,3,5,230,SAN ANTONIO,282,Sierra,900000,,,L,BN,CHD
2015,3,5,230,SAN ANTONIO,282,Sierra,1500000,,,O,BN,PP
2015,3,5,230,SAN ANTONIO,227,Congrio colorado,2000000,,,O,BN,PP
2015,3,5,230,SAN ANTONIO,227,Congrio colorado,3500000,,,O,BN,PP
2015,3,5,230,SAN ANTONIO,230,Corvina,1500000,,,O,BN,PP
2015,3,5,230,SAN ANTONIO,230,Corvina,3000000,,,O,BN,PP
2015,3,5,230,SAN ANTONIO,217,Bacalao de profundidad,9000000,,,O,BN,PP
2015,3,5,230,SAN ANTONIO,217,Bacalao de profundidad,9200000,,,O,BN,PP
2015,3,5,230,SAN ANTONIO,234,Jurel,800000,,,O,BN,PP
2015,3,5,230,SAN ANTONIO,234,Jurel,1000000,,,B,BN,CHD
2015,3,6,246,BUCALEMU,242,Merluza común,892857,,0.084,B,BN,CHD
2015,3,7,268,DUAO,274,Reineta,1000000,,0.001,B,BN,CHD
2015,3,7,268,DUAO,230,Corvina,1300000,,0.001,B,BN,CHD
2015,3,7,268,DUAO,242,Merluza común,550000,,0.001,O,BN,PP
2015,3,7,268,DUAO,242,Merluza común,740000,,0.001,O,BN,PP
2015,3,7,268,DUAO,242,Merluza común,555000,,0.001,O,BN,PP
2015,3,7,268,DUAO,242,Merluza común,370400,,0.001,B,BN,CHD
2015,3,7,268,DUAO,274,Reineta,850000,,0.001,B,BN,CHD
2015,3,7,268,DUAO,282,Sierra,700000,,0.001,B,BN,CHD
2015,3,7,268,DUAO,242,Merluza común,740800,,0.001,O,BN,CHD
2015,3,7,268,DUAO,274,Reineta,900000,,0.001,O,BN,CHD
2015,3,7,268,DUAO,282,Sierra,1000000,,0.001,O,BN,PP
2015,3,7,268,DUAO,242,Merluza común,740800,,0.001,B,BN,CHD
2015,3,7,268,DUAO,274,Reineta,1400000,,0.001,B,BN,CHD
2015,3,7,268,DUAO,282,Sierra,500000,,0.001,B,BN,PP
2015,3,7,636,MAGUILLINES,242,Merluza común,555500,,1,B,BN,CHD
2015,3,7,637,RIO MAULE,270,Robalo,1500000,,1,B,BN,CHD
2015,3,7,637,RIO MAULE,238,Lisa,1200000,,1,B,BN,CHD
2015,3,7,637,RIO MAULE,230,Corvina,1500000,,1,B,BN,CHD
2015,3,8,336,SAN VICENTE,644,Picoroco,520000,,0.55,B,BN,CHD
2015,3,8,336,SAN VICENTE,451,Lapa negra,1000000,,0.35,B - L,BN,CHD
2015,3,8,336,SAN VICENTE,425,Cholga,400000,,0.6,B - L,BN,CHD
2015,3,8,336,SAN VICENTE,653,Jaiba peluda,1500000,,0.2,B - L,BN,CHD
2015,3,8,336,SAN VICENTE,820,Piure,240000,,0.8,B - L,BN,CHD
2015,3,8,336,SAN VICENTE,644,Picoroco,450000,,0.5,B,BN,CHD
2015,3,8,336,SAN VICENTE,820,Piure,250000,,0.9,B,BN,CHD
2015,3,8,310,TOME,227,Congrio colorado,2000000,,0.06,B - L,BN,CHD
2015,3,8,310,TOME,242,Merluza común,892000,,0.02,B - L,BN,CHD
2015,3,8,310,TOME,274,Reineta,500000,,0.02,B,BN,CHD
2015,3,8,310,TOME,230,Corvina,3000000,,0.01,B,BN,CHD
2015,3,8,310,TOME,236,Lenguado,2500000,,0.01,B - L,BN,CHD
2015,3,8,310,TOME,227,Congrio colorado,2000000,,0.06,B - L,BN,CHD
2015,3,8,310,TOME,242,Merluza común,892000,,0.02,L,BN,CHD
2015,3,8,310,TOME,274,Reineta,500000,,0.02,L,BN,CHD
2015,3,8,310,TOME,230,Corvina,3000000,,0.01,B - L,BN,CHD
2015,3,8,310,TOME,236,Lenguado,2500000,,0.01,B - L,BN,CHD
2015,3,8,316,LIRQUEN,130,Pelillo,70000,45,0.33,O,BN,CHD
2015,3,8,316,LIRQUEN,115,Chasca,300000,30,0.4,O,BN,CHD
2015,3,8,316,LIRQUEN,425,Cholga,330000,,0.04,B,BN,CHD
2015,3,8,350,LO ROJAS,655,Jaiba remadora,820000,,0.1,O,BN,CHD
2015,3,8,350,LO ROJAS,260,Pejerrey de mar,300000,,0.1,B,BN,CHD
2015,3,8,350,LO ROJAS,227,Congrio colorado,2900000,,0.4,B,BN,CHD
2015,3,8,350,LO ROJAS,229,Congrio negro,1700000,,1.7,B,BN,CHD
2015,3,8,350,LO ROJAS,654,Jaiba marmola,960000,,1.6,B,BN,CHD
2015,3,8,350,LO ROJAS,444,Huepo o navaja de mar,960000,,10.5,B,BN,CHD
2015,3,8,350,LO ROJAS,465,Navajuela,480000,,1,B,BN,CHD
2015,3,8,350,LO ROJAS,406,Almeja,250000,,0.1,B,BN,CHD
2015,3,8,350,LO ROJAS,213,Blanquillo,400000,,0.3,B,BN,CHD
2015,3,8,350,LO ROJAS,234,Jurel,350000,,0.6,B,BN,CHD
2015,3,8,350,LO ROJAS,407,Taquilla,80000,,4,B,BN,CHD
2015,3,8,350,LO ROJAS,242,Merluza común,400000,,2,B,BN,CHD
2015,3,8,350,LO ROJAS,230,Corvina,3100000,,0.8,B,BN,CHD
2015,3,8,350,LO ROJAS,658,Jaiba reina,980000,,0.1,B,BN,CHD
2015,3,8,350,LO ROJAS,820,Piure,450000,,0.1,B,BN,CHD
2015,3,8,350,LO ROJAS,653,Jaiba peluda,940000,,0.2,B,BN,CHD
2015,3,8,350,LO ROJAS,236,Lenguado,4500000,,1,B,BN,CHD
2015,3,8,350,LO ROJAS,274,Reineta,900000,,5,B,BN,CHD
2015,3,8,350,LO ROJAS,655,Jaiba remadora,820000,,0.3,B,BN,CHD
2015,3,8,350,LO ROJAS,260,Pejerrey de mar,300000,,,B,BN,CHD
2015,3,8,350,LO ROJAS,227,Congrio colorado,2900000,,1,B,BN,CHD
2015,3,8,350,LO ROJAS,229,Congrio negro,1700000,,2.5,B,BN,CHD
2015,3,8,350,LO ROJAS,654,Jaiba marmola,960000,,0.1,B,BN,CHD
2015,3,8,350,LO ROJAS,444,Huepo o navaja de mar,960000,,2,B,BN,CHD
2015,3,8,350,LO ROJAS,465,Navajuela,480000,,1.5,B,BN,CHD
2015,3,8,350,LO ROJAS,406,Almeja,250000,,0.1,B,BN,CHD
2015,3,8,350,LO ROJAS,213,Blanquillo,400000,,0.1,B,BN,CHD
2015,3,8,350,LO ROJAS,234,Jurel,350000,,0.2,B,BN,CHD
2015,3,8,350,LO ROJAS,407,Taquilla,80000,,5,B,BN,CHD
2015,3,8,350,LO ROJAS,242,Merluza común,400000,,1,B,BN,CHD
2015,3,8,350,LO ROJAS,230,Corvina,3100000,,0.5,B,BN,CHD
2015,3,8,350,LO ROJAS,658,Jaiba reina,980000,,0.2,B,BN,PP
2015,3,8,350,LO ROJAS,820,Piure,450000,,0.1,B,BN,PP
2015,3,8,350,LO ROJAS,653,Jaiba peluda,940000,,0.3,B,BN,CHD
2015,3,8,350,LO ROJAS,236,Lenguado,4500000,,0.1,B -L,BN,CHD-PP
2015,3,8,350,LO ROJAS,274,Reineta,900000,,2,B,BN,CHD
2015,3,8,374,LEBU,274,Reineta,1000000,,101,B - L,BN,CHD
2015,3,8,374,LEBU,217,Bacalao de profundidad,8800000,,1,B -L,BN,CHD-PP
2015,3,8,374,LEBU,274,Reineta,1200000,,119,B,BN,CHD-PP
2015,3,9,388,QUEULE,282,Sierra,250000,,1,B,BN,CHD-PP
2015,3,9,388,QUEULE,230,Corvina,1600000,,1,B,BN,CHD
2015,3,9,388,QUEULE,226,Cojinoba del norte,1000000,,1,B,BN,CHD
2015,3,9,388,QUEULE,258,Pejegallo,600000,,1,B - L,BN,CHD-PP
2015,3,9,388,QUEULE,274,Reineta,700000,,1,B,BN,CHD - PP
2015,3,10,573,LA VEGA,425,Cholga,300000,,2,L,BN,CHD - PP
2015,3,10,573,LA VEGA,440,Culengue,500000,,2.01,B - L,BN,CHD
2015,3,10,474,DALCAHUE,258,Pejegallo,450000,,0.27,,,CHD
2015,3,10,474,DALCAHUE,486,Pulpo del Sur,1200000,,0.263,,,PP
2015,3,10,474,DALCAHUE,616,Centolla,2800000,,0.738,,,PP
2015,3,10,474,DALCAHUE,258,Pejegallo,450000,,0.453,,,CHD
2015,3,10,474,DALCAHUE,486,Pulpo del Sur,1300000,,0.344,,,PP
2015,3,10,474,DALCAHUE,244,Merluza del sur,1000000,,5.46,,,PP
2015,3,10,474,DALCAHUE,228,Congrio dorado,1200000,,0.155,,,PP
2015,3,10,474,DALCAHUE,616,Centolla,2900000,,4.5,,,PP
2015,3,10,474,DALCAHUE,405,Juliana o tawera,140000,,9.7,,,PP
2015,3,10,474,DALCAHUE,405,Juliana o tawera,140000,,9,,,PP
2015,3,10,474,DALCAHUE,274,Reineta,1500000,,11,,,CHD
2015,3,11,514,PUERTO AYSÉN,406,Almeja,400000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,486,Pulpo del Sur,900000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,267,Puye,8500000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,425,Cholga,140000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,435,Choro,140000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,430,Chorito,140000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,270,Robalo,700000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,440,Culengue,250000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,244,Merluza del sur,1100000,,2.122,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,228,Congrio dorado,1000000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,268,Raya,900000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,275,Sardina austral,50000,,99.13,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,654,Jaiba marmola,170000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,616,Centolla,2400000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,137,Luga negra,160000,30,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,136,Luga roja,290000,30,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,810,Erizo,210000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,406,Almeja,400000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,486,Pulpo del Sur,900000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,267,Puye,8500000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,425,Cholga,140000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,435,Choro,140000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,430,Chorito,140000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,270,Robalo,700000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,440,Culengue,250000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,244,Merluza del sur,1100000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,228,Congrio dorado,1000000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,268,Raya,1000000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,275,Sardina austral,50000,,94.92,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,654,Jaiba marmola,170000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,616,Centolla,2400000,,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,137,Luga negra,160000,30,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,136,Luga roja,290000,30,,L,BN,PP
2015,3,11,514,PUERTO AYSÉN,810,Erizo,210000,,,L,BN,PP
2015,3,12,534,PUNTA ARENAS,620,Centollón,600000,,6.24,B,BN,CHD - PP
2015,3,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,650000,,2.55,B,BN,CHD
2015,3,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,650000,,2.9,B,BN,CHD - PP
2015,3,12,534,PUNTA ARENAS,810,Erizo,483000,,0.84,L,BN,CHD - PP
2015,3,12,534,PUNTA ARENAS,810,Erizo,450000,,5.37,B,BN,CHD
2015,3,12,534,PUNTA ARENAS,810,Erizo,333000,,5.75,B - L,BN,CHD - PP
2015,3,12,534,PUNTA ARENAS,620,Centollón,550000,,8.24,B - L,BN,CHD - PP
2015,3,12,534,PUNTA ARENAS,620,Centollón,600000,,2.8,B - L,BN,CHD - PP
2015,3,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,759000,,1.72,B,BN,CHD
2015,3,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,600000,,5.94,B,BN,CHD
2015,3,12,236,PUERTO NATALES,475,Ostion del Sur,775000,,69,B - L,BN,CHD - PP
2015,3,12,236,PUERTO NATALES,228,Congrio dorado,1200000,,1.8,B,BN,CHD - PP
2015,3,12,236,PUERTO NATALES,244,Merluza del sur,1300000,,2.27,B,BN,CHD - PP
2015,3,12,236,PUERTO NATALES,270,Robalo,1000000,,0.2,B,BN,CHD
2015,3,12,236,PUERTO NATALES,810,Erizo,400000,,180,B,BN,CHD
2015,3,12,236,PUERTO NATALES,244,Merluza del sur,1300000,,2,B - L,BN,CHD - PP
2015,3,12,236,PUERTO NATALES,270,Robalo,1000000,,0.3,B,BN,CHD - PP
2015,4,15,4,ARICA,382,Pichibueno,2500000,,0.02,L,BN,CHD - PP
2015,4,15,4,ARICA,820,Piure,600000,,0.05,B - L,BN,CHD
2015,4,15,4,ARICA,451,Lapa negra,1500000,,0.03,B,BN,CHD - PP
2015,4,15,4,ARICA,280,Sargo,2500000,,0.03,B,BN,CHD
2015,4,15,4,ARICA,406,Almeja,500000,,0.04,B,BN,CHD - PP
2015,4,15,4,ARICA,435,Choro,300000,,0.05,L,BN,CHD-PP
2015,4,15,4,ARICA,211,Azulejo,2000000,,0.08,B,BN,CHD
2015,4,15,4,ARICA,272,Roncacho,1000000,,0.04,B - L,BN,CHD - PP
2015,4,15,4,ARICA,230,Corvina,3500000,,0.03,B - L,BN,CHD
2015,4,1,8,RIQUELME,289,Vidriola,3000000,,0.037,L,BN,PP
2015,4,1,8,RIQUELME,231,Dorado,1800000,,0.042,B - L,BN,CHD
2015,4,1,8,RIQUELME,284,Tiburón o marrajo,3000000,,0.16,L,,CHD
2015,4,1,8,RIQUELME,211,Azulejo,800000,,0.07,L,,CHD
2015,4,1,10,CAVANCHA,229,Congrio negro,2000000,,0.05,L,,CHD
2015,4,1,10,CAVANCHA,221,Cabrilla común,1500000,,0.1,L,,CHD
2015,4,1,10,CAVANCHA,291,Vilagay,1500000,,0.15,L,,CHD
2015,4,2,46,TOCOPILLA,485,Pulpo,2000000,,0.2,,,
2015,4,2,46,TOCOPILLA,451,Lapa negra,800000,,0.2,,,
2015,4,2,46,TOCOPILLA,142,Huiro palo,280000,30,6,O,BN,PP
2015,4,2,46,TOCOPILLA,141,Huiro negro,180000,30,3.5,O,BN,PP
2015,4,2,46,TOCOPILLA,145,Huiro,100000,30,3.5,O,BN,PP
2015,4,2,60,MEJILLONES,141,Huiro negro,160000,30,5,O,BN,PP
2015,4,2,60,MEJILLONES,142,Huiro palo,400000,30,2.057,O,BN,PP
2015,4,2,60,MEJILLONES,485,Pulpo,2000000,,0.12,O,BN,PP
2015,4,2,60,MEJILLONES,141,Huiro negro,150000,30,10,O,BN,PP
2015,4,2,60,MEJILLONES,142,Huiro palo,400000,30,7.07,O,BN,PP
2015,4,2,60,MEJILLONES,485,Pulpo,2000000,,0.15,O,BN,PP
2015,4,2,56,TALTAL,141,Huiro negro,220000,30,2.5,O,BN,PP
2015,4,2,56,TALTAL,451,Lapa negra,500000,,0.02,L,BN,PP
2015,4,2,56,TALTAL,142,Huiro palo,300000,30,0.5,L,BN,PP
2015,4,2,56,TALTAL,231,Dorado,5000000,,0.08,L,BN,PP
2015,4,2,56,TALTAL,485,Pulpo,1200000,,0.31,B,BN,CHD
2015,4,2,56,TALTAL,810,Erizo,560000,,0.375,L,BN,PP
2015,4,2,56,TALTAL,141,Huiro negro,220000,30,3,L,BN,PP
2015,4,2,56,TALTAL,142,Huiro palo,180000,30,0.3,B,BN,CHD
2015,4,2,56,TALTAL,451,Lapa negra,500000,,0.03,B,BN,CHD
2015,4,2,56,TALTAL,227,Congrio colorado,3500000,,0.045,B,BN,CHD
2015,4,2,56,TALTAL,231,Dorado,5000000,,0.09,B,BN,CHD
2015,4,2,56,TALTAL,485,Pulpo,1200000,,0.07,B,BN,CHD
2015,4,2,50,ANTOFAGASTA,485,Pulpo,2300000,,12,B,BN,CHD
2015,4,4,122,COQUIMBO,242,Merluza común,1800000,,0.14,B,BN,CHD
2015,4,4,122,COQUIMBO,242,Merluza común,2000000,,0.24,B,BN,CHD
2015,4,4,122,COQUIMBO,236,Lenguado,4500000,,0.002,B,BN,CHD
2015,4,6,254,BUCALEMU,242,Merluza común,535714,,0.98,L,BN,CHD
2015,4,6,254,BUCALEMU,242,Merluza común,892857,,0.36,L,BN,CHD
2015,4,6,254,BUCALEMU,242,Merluza común,571429,,2.69,L,BN,CHD
2015,4,7,636,MAGUILLINES,242,Merluza común,259259,,1,B,BN,CHD
2015,4,7,636,MAGUILLINES,230,Corvina,1500000,,1,B,BN,CHD
2015,4,7,286,CURANIPE,274,Reineta,2020000,,5.05,B,BN,CHD
2015,4,7,286,CURANIPE,242,Merluza común,636000,,1.431,B,BN,PP
2015,4,7,286,CURANIPE,242,Merluza común,900000,,1.62,O,BN,PP
2015,4,7,268,DUAO,242,Merluza común,926000,,0.001,O,BN,PP
2015,4,7,268,DUAO,242,Merluza común,630000,,0.001,O,BN,PP
2015,4,7,268,DUAO,242,Merluza común,518200,,0.001,O,BN,PP
2015,4,8,336,SAN VICENTE,644,Picoroco,520000,,0.8,O,BN,PP
2015,4,8,336,SAN VICENTE,425,Cholga,400000,,0.5,O,BN,PP
2015,4,8,336,SAN VICENTE,651,Jaiba limón,1500000,,0.35,O,BN,PP
2015,4,8,336,SAN VICENTE,820,Piure,250000,,0.6,O,BN,PP
2015,4,8,336,SAN VICENTE,644,Picoroco,450000,,0.6,O,BN,PP
2015,4,8,336,SAN VICENTE,425,Cholga,400000,,0.35,O,BN,PP
2015,4,8,336,SAN VICENTE,820,Piure,250000,,0.75,O,BN,PP
2015,4,8,310,TOME,227,Congrio colorado,2000000,,0.02,O,BN,PP
2015,4,8,310,TOME,220,Cabrilla,500000,,0.02,O,BN,PP
2015,4,8,310,TOME,282,Sierra,1600000,,0.28,B,BN,CHD
2015,4,8,310,TOME,273,Rollizo,2000000,,0.015,B,BN,CHD
2015,4,8,310,TOME,230,Corvina,2000000,,0.01,B,BN,CHD
2015,4,8,310,TOME,242,Merluza común,535000,,0.12,O,BN,PP
2015,4,8,310,TOME,270,Robalo,2000000,,0.03,O,BN,PP
2015,4,8,310,TOME,227,Congrio colorado,2000000,,0.05,O,BN,PP
2015,4,8,310,TOME,230,Corvina,2000000,,0.02,B,BN,CHD
2015,4,8,350,LO ROJAS,655,Jaiba remadora,820000,,0.5,B,BN,CHD
2015,4,8,350,LO ROJAS,260,Pejerrey de mar,300000,,0.1,B,BN,CHD
2015,4,8,350,LO ROJAS,227,Congrio colorado,3000000,,0.9,O,BN,PP
2015,4,8,350,LO ROJAS,229,Congrio negro,1800000,,3,B,BN,CHD
2015,4,8,350,LO ROJAS,654,Jaiba marmola,960000,,1,B,BN,PP
2015,4,8,350,LO ROJAS,444,Huepo o navaja de mar,960000,,10,B,BN,PP
2015,4,8,350,LO ROJAS,465,Navajuela,480000,,1,B,BN,CHD
2015,4,8,350,LO ROJAS,406,Almeja,350000,,0.1,B,BN,CHD
2015,4,8,350,LO ROJAS,234,Jurel,450000,,1.2,B,BN,CHD
2015,4,8,350,LO ROJAS,242,Merluza común,900000,,3,B,BN,CHD
2015,4,8,350,LO ROJAS,230,Corvina,3000000,,2,B,BN,CHD
2015,4,8,350,LO ROJAS,658,Jaiba reina,980000,,0.5,B,BN,CHD
2015,4,8,350,LO ROJAS,820,Piure,450000,,0.3,B,BN,CHD
2015,4,8,350,LO ROJAS,653,Jaiba peluda,940000,,0.4,B,BN,CHD
2015,4,8,350,LO ROJAS,236,Lenguado,4500000,,0.2,B,BN,CHD
2015,4,8,350,LO ROJAS,274,Reineta,1200000,,3,B,BN,CHD
2015,4,8,350,LO ROJAS,655,Jaiba remadora,820000,,0.1,B,BN,CHD
2015,4,8,350,LO ROJAS,227,Congrio colorado,3000000,,2,B,BN,CHD
2015,4,8,350,LO ROJAS,229,Congrio negro,1800000,,3.2,B,BN,CHD
2015,4,8,350,LO ROJAS,654,Jaiba marmola,960000,,0.8,B,BN,CHD
2015,4,8,350,LO ROJAS,444,Huepo o navaja de mar,960000,,3,B,BN,CHD
2015,4,8,350,LO ROJAS,465,Navajuela,480000,,3.5,B,BN,CHD
2015,4,8,350,LO ROJAS,406,Almeja,350000,,0.1,B,BN,CHD
2015,4,8,350,LO ROJAS,234,Jurel,450000,,0.9,B,BN,CHD
2015,4,8,350,LO ROJAS,242,Merluza común,900000,,1.5,B,BN,CHD
2015,4,8,350,LO ROJAS,230,Corvina,3000000,,2.5,B,BN,CHD
2015,4,8,350,LO ROJAS,658,Jaiba reina,980000,,0.1,B,BN,CHD
2015,4,8,350,LO ROJAS,820,Piure,450000,,0.1,O,BN,CHD
